Title,Global,Hours_Viewed,Runtime,Views,Time_Period,averageRating,numVotes,genres,Is_Global,Popularity,Sufficient Votes,Genre: Romance,Genre: Comedy,Genre: Animation,Genre: Documentary,Genre: Sport,Genre: Horror,Genre: Fantasy,Genre: Sci-Fi,Genre: Drama,Genre: News,Genre: Action,Genre: Mystery,Genre: Family,Genre: Adventure,Genre: Biography,Genre: History,Genre: Music,Genre: Short,Genre: Game-Show,Genre: Talk-Show
F.R.E.D.I.,No,100000,90.0,100000,2024 H2,5.1,1273,"Adventure,Family,Sci-Fi",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
Kalushi: The Story of Solomon Mahlangu,No,100000,107.0,100000,2024 H2,6.6,491,"Biography,Drama,Thriller",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Angamaly Diaries,No,200000,128.0,100000,2023 H2,7.9,7003,"Action,Comedy,Thriller",0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
How the Beatles Changed the World,No,100000,110.0,100000,2024 H1,6.9,1623,"Documentary,History,Music",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Colin Hay: Waiting for My Real Life,No,100000,84.0,100000,2024 H2,7.9,191,"Biography,Documentary,Music",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Fat Pizza vs. Housos,No,100000,95.0,100000,2023 H2,5.5,483,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dessau Dancers,No,100000,84.0,100000,2023 H2,5.7,257,"Comedy,History,Music",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Curse of the Witching Tree,No,100000,103.0,100000,2024 H1,3.7,1627,Horror,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Dreams,No,100000,100.0,100000,2024 H2,7.3,14,Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Ghost and the Tout Too,No,100000,111.0,100000,2025 H1,4.2,86,"Comedy,Fantasy",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Cursed Sanctuary X,No,100000,114.0,100000,2023 H2,5.1,57,Horror,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gangster Ka: African,No,100000,97.0,100000,2024 H1,6.5,228,"Crime,Drama,Thriller",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Default,No,100000,114.0,100000,2024 H1,4.4,281,"Action,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
I soliti idioti,No,100000,87.0,100000,2024 H1,5.6,230,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Damascus Cover,No,100000,94.0,100000,2024 H1,5.3,3430,"Mystery,Thriller",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E-Team,Yes,100000,90.0,100000,2023 H2,7.1,969,"Documentary,War",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Julio Sumiu,No,100000,98.0,100000,2023 H2,5.4,196,"Comedy,Crime,Drama",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hallåhallå,No,200000,94.0,100000,2023 H2,5.6,577,"Comedy,Drama",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7-24,No,100000,82.0,100000,2024 H1,6.4,36,Drama,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Satu untuk Selamanya,No,100000,74.0,100000,2024 H1,7.7,15,Drama,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Jersey Shore Shark Attack,No,100000,87.0,100000,2023 H2,3.1,2067,"Action,Adventure,Comedy",0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Stander,No,100000,112.0,100000,2023 H2,7.0,9539,"Action,Biography,Crime",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Three Kings,No,100000,115.0,100000,2024 H2,4.6,366,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kath & Kimderella,Yes,100000,86.0,100000,2025 H1,5.4,1664,Comedy,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I migliori giorni,No,300000,126.0,100000,2023 H2,5.6,698,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
When Will You Marry?,No,200000,102.0,100000,2025 H1,4.8,181,"Action,Comedy,Romance",0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
The Scandalous Four,No,100000,105.0,100000,2023 H2,5.1,346,"Comedy,Drama,History",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Fuga de cerebros 2,No,100000,103.0,100000,2023 H2,4.6,1210,"Comedy,Romance",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singleholic,No,100000,104.0,100000,2024 H1,6.5,44,Romance,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bantú Mama,No,100000,77.0,100000,2023 H2,6.3,230,Drama,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
El jugador de ajedrez,No,100000,103.0,100000,2023 H2,6.3,944,"Drama,History,War",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"Strip Down, Rise Up",Yes,200000,113.0,100000,2023 H2,5.5,758,Documentary,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Girlhood,No,100000,113.0,100000,2024 H2,7.1,620,"Crime,Documentary",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
You May Not Kiss the Bride,No,200000,95.0,100000,2023 H2,5.4,8078,"Action,Comedy,Crime",0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Father of Invention,No,100000,90.0,100000,2024 H1,5.7,9263,"Comedy,Drama",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ashman,No,100000,98.0,100000,2023 H2,4.4,215,"Comedy,Fantasy,Sci-Fi",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Big Girls Don't Cry,No,100000,92.0,100000,2023 H2,8.6,11,Talk-Show,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Troppo napoletano,No,200000,97.0,100000,2024 H2,5.7,414,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anbe Sivam,No,200000,153.0,100000,2023 H2,8.6,27527,"Adventure,Comedy,Drama",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Prizefighter: The Life of Jem Belcher,No,100000,103.0,100000,2025 H1,5.5,8082,"Biography,Drama,History",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
Big Sleep,No,100000,114.0,100000,2024 H2,8.4,17,"Documentary,Drama",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Non c'è più religione,No,100000,90.0,100000,2023 H2,4.8,580,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Those Who Remain,No,100000,94.0,100000,2025 H1,5.3,46,Horror,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Throne,No,200000,126.0,100000,2023 H2,8.3,6,"Adventure,Animation,Family",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
The Confessor,No,100000,92.0,100000,2023 H2,7.8,5,"Drama,Short",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Lakeeran,No,100000,111.0,100000,2023 H2,6.6,40,Drama,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Killing Gunther,No,100000,93.0,100000,2024 H1,4.8,16131,"Action,Comedy,Thriller",0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Taymour and Shafika,No,100000,99.0,100000,2023 H2,5.8,1581,"Action,Comedy,Romance",0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
The Shameless,No,100000,118.0,100000,2024 H1,5.9,348,"Crime,Drama,Thriller",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Trollhunter,No,100000,99.0,100000,2024 H2,5.7,13,Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Trouble with Jessica,No,200000,89.0,100000,2024 H2,5.8,1635,Comedy,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Convergence: Courage in a Crisis,Yes,100000,114.0,100000,2023 H2,6.1,319,Documentary,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Connasse, princesse des coeurs",No,100000,82.0,100000,2023 H2,5.6,1682,Comedy,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Love Is a Story,Yes,200000,105.0,100000,2023 H2,5.9,43,"Fantasy,Romance",1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Flypaper,No,100000,87.0,100000,2023 H2,6.3,34825,"Comedy,Crime,Mystery",0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Big Eden,No,100000,118.0,100000,2024 H2,7.3,634,"Action,Crime,Drama",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Sorry to Bother You,No,100000,111.0,100000,2024 H2,6.9,92715,"Comedy,Drama,Fantasy",0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Hungry Ghost Diner,No,100000,116.0,100000,2024 H1,6.4,102,"Comedy,Drama,Fantasy",0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Voice from the Stone,No,100000,87.0,100000,2023 H2,5.2,12577,"Drama,Mystery,Thriller",0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Marokkaanse Bruiloft,No,100000,118.0,100000,2024 H2,7.0,10,Drama,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Los santos inocentes,No,100000,103.0,100000,2023 H2,8.1,5137,Drama,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Al bar dello sport,No,100000,97.0,100000,2025 H1,6.3,859,Comedy,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Under the Shadow,Yes,100000,84.0,100000,2024 H2,6.8,31900,"Drama,Fantasy,Horror",1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
L'allenatore nel pallone,No,200000,96.0,100000,2024 H1,6.9,2896,"Comedy,Sport",0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fluke,No,200000,85.0,100000,2023 H2,6.6,7981,"Drama,Family,Fantasy",0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
Billy Madison,No,200000,90.0,100000,2025 H1,6.4,165038,Comedy,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90 Days,No,100000,96.0,100000,2023 H2,6.9,85,"Comedy,Romance",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84 Charing Cross Road,No,200000,99.0,100000,2023 H2,7.4,12028,"Biography,Drama,Romance",0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Just One of the Guys,No,100000,100.0,100000,2025 H1,6.5,19550,"Comedy,Romance",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam: His Song Continues,No,100000,96.0,100000,2024 H1,7.1,256,"Crime,Drama",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Non ci resta che piangere,No,100000,107.0,100000,2024 H2,7.6,7705,"Comedy,Fantasy",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Phar Lap,No,100000,118.0,100000,2023 H2,7.2,2099,"Biography,Drama,Family",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
The Art of Passion,No,100000,90.0,100000,2023 H2,6.0,71,"Drama,Romance",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Stripes,No,100000,106.0,100000,2024 H1,6.8,83988,"Comedy,War",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magamuni,No,200000,148.0,100000,2023 H2,7.6,2737,"Crime,Drama,Thriller",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ricomincio da tre,No,100000,106.0,100000,2023 H2,7.4,3195,Comedy,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monty Python: The Meaning of Live,No,100000,94.0,100000,2023 H2,7.6,894,Documentary,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Curse of Halloween Jack,No,100000,78.0,100000,2023 H2,2.5,1048,Horror,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Private Eye,No,100000,108.0,100000,2023 H2,7.2,195,"Crime,Drama",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Riding with Sugar,No,100000,107.0,100000,2023 H2,5.9,232,Drama,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Perhaps Love,No,100000,113.0,100000,2024 H1,4.2,7,Romance,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Compromessi sposi,No,100000,89.0,100000,2023 H2,4.8,370,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RocknRolla,No,200000,114.0,100000,2023 H2,7.2,272802,"Action,Crime,Thriller",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Pasukan Garuda: I Leave My Heart in Lebanon,No,100000,94.0,100000,2025 H1,6.8,31,"Action,Drama,War",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
All Is True,No,200000,101.0,100000,2025 H1,6.3,5853,"Biography,Drama,History",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
Life Overtakes Me,No,100000,40.0,100000,2024 H1,6.5,2256,"Documentary,Short",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Strange Voices,No,100000,96.0,100000,2023 H2,6.2,461,Drama,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ödipussi,No,100000,88.0,100000,2023 H2,7.4,4552,"Comedy,Romance",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cryptopia: Bitcoin, Blockchains and the Future of the Internet",No,100000,87.0,100000,2024 H1,6.8,1480,Documentary,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gol & Gincu Vol. 2,No,100000,106.0,100000,2023 H2,6.1,85,"Comedy,Drama,Sport",0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Grandi magazzini,No,100000,110.0,100000,2023 H2,5.6,1893,Comedy,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fracchia la belva umana,No,100000,96.0,100000,2023 H2,6.7,1957,"Comedy,Family",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bukit Kepong,No,100000,108.0,100000,2023 H2,6.9,127,"Action,Drama,History",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
The Bling Lagosians,No,100000,99.0,100000,2025 H1,5.2,134,Drama,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Fantozzi,No,200000,101.0,100000,2024 H2,7.8,7643,Comedy,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nini Thowok,No,100000,75.0,100000,2025 H1,4.4,129,Horror,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Smilla's Sense of Snow,No,200000,116.0,100000,2023 H2,6.3,15717,"Crime,Drama,Mystery",0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Love 101,No,100000,91.0,100000,2024 H1,4.9,161,"Comedy,Drama,Romance",0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
La marge,No,100000,86.0,100000,2025 H1,5.2,1146,Drama,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Fisherman's Friends: One and All,No,100000,112.0,100000,2023 H2,6.4,2492,"Comedy,Drama,Music",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Ballermann 6,No,200000,84.0,100000,2023 H2,5.1,3617,Comedy,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A Dama do Lotação,No,200000,96.0,100000,2024 H2,6.0,1079,Drama,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Saison Morte,No,100000,97.0,100000,2023 H2,5.3,267,"Action,Crime,Mystery",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
The New Land,No,200000,200.0,100000,2023 H2,6.6,43,"Adventure,Drama",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
He Went That Way,No,200000,96.0,100000,2024 H1,5.1,1874,"Crime,Drama,Thriller",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
California Split,No,100000,108.0,100000,2024 H1,7.1,9124,"Comedy,Drama",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Confessions of a Good Samaritan,No,100000,103.0,100000,2024 H2,7.3,69,Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dona Flor e Seus Dois Maridos,No,100000,108.0,100000,2023 H2,6.9,3858,"Comedy,Fantasy,Romance",0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Amy Tan: Unintended Memoir,No,100000,101.0,100000,2023 H2,7.8,401,"Biography,Documentary",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Space Battleship Yamato,No,200000,139.0,100000,2024 H1,8.4,1713,"Action,Adventure,Animation",0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Comodines,No,200000,95.0,100000,2024 H1,4.8,496,"Action,Comedy,Crime",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Boogie Nights,No,200000,89.0,100000,2024 H2,7.9,297516,Drama,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Bitch,No,100000,93.0,100000,2023 H2,3.9,1333,"Drama,Romance,Thriller",0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Kramer vs. Kramer,No,100000,105.0,100000,2025 H1,7.8,163149,Drama,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
My Brilliant Career,No,100000,100.0,100000,2025 H1,7.1,5166,"Biography,Drama,Romance",0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Bianco, rosso e Verdone",No,200000,109.0,100000,2024 H2,7.4,4561,Comedy,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Evil Dead,No,200000,85.0,100000,2024 H2,7.4,246414,Horror,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Standing Tall,No,200000,114.0,100000,2023 H2,5.6,82,Drama,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Playbirds,No,100000,93.0,100000,2023 H2,4.2,679,"Crime,Drama,Horror",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Amici come noi,No,100000,90.0,100000,2023 H2,4.7,415,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Players Club,No,100000,103.0,100000,2024 H1,5.8,8009,"Comedy,Drama",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Mortal Kombat: Annihilation,No,100000,95.0,100000,2024 H2,3.6,60683,"Action,Adventure,Fantasy",0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
A Street Cat Named Bob,No,200000,102.0,100000,2024 H2,7.3,36161,"Biography,Drama,Family",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
You Are Not My Mother,No,200000,93.0,100000,2023 H2,5.8,6788,"Drama,Horror",0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Shitsurakuen,No,100000,119.0,100000,2023 H2,6.6,839,"Drama,Romance",0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Santo Cachón,No,200000,87.0,100000,2023 H2,4.8,71,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Die Geschichte von der Gänseprinzessin und ihrem treuen Pferd Falada,No,100000,79.0,100000,2024 H2,6.7,214,"Family,Fantasy",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Kein Pardon,No,100000,92.0,100000,2024 H1,7.2,2674,Comedy,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Mimic,No,100000,100.0,100000,2024 H1,5.7,225,"Horror,Reality-TV",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frozen Land,No,200000,127.0,100000,2024 H1,5.9,13,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pan's Labyrinth,No,100000,119.0,100000,2023 H2,6.4,6,Adventure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Clerks III,No,100000,101.0,100000,2023 H2,6.2,21128,"Comedy,Drama",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cilada.com,No,100000,97.0,100000,2024 H1,5.2,2125,"Comedy,Romance",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,No,100000,96.0,100000,2024 H1,7.6,9,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sarbath,No,100000,113.0,100000,2025 H1,5.7,309,"Comedy,Drama",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Coses a fer abans de morir,No,100000,103.0,100000,2024 H1,5.7,60,Drama,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Yusuf & Yusuf,No,100000,96.0,100000,2023 H2,3.6,2022,Comedy,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strangeways Here We Come,No,100000,86.0,100000,2024 H1,5.3,602,"Comedy,Crime",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unspeakable Acts,No,200000,95.0,100000,2025 H1,6.2,599,"Biography,Drama",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Booty Call,No,100000,79.0,100000,2023 H2,6.5,11,"Animation,Short",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Human Capital,No,100000,106.0,100000,2025 H1,7.7,222,"Crime,Drama",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Go Trabi Go,No,100000,96.0,100000,2023 H2,6.0,1784,Comedy,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mediterraneo,No,100000,98.0,100000,2025 H1,7.4,17346,"Comedy,Drama,War",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Pappa ante Portas,No,200000,86.0,100000,2023 H2,7.8,6188,"Comedy,Family",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
The Commune,No,100000,107.0,100000,2024 H1,5.0,164,"Comedy,Horror,Mystery",0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
We Are Guardians,No,200000,83.0,100000,2024 H1,6.7,151,Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mapantsula,No,100000,104.0,100000,2024 H2,6.7,279,"Crime,Drama",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Fanatic,No,100000,89.0,100000,2023 H2,8.9,13,"Comedy,Talk-Show",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
A Waltons Thanksgiving,No,100000,82.0,100000,2024 H1,5.8,296,Drama,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Living in Bondage: Breaking Free,No,300000,149.0,100000,2024 H1,5.1,187,"Drama,Fantasy",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Exists,No,100000,81.0,100000,2024 H1,5.2,11914,"Action,Adventure,Horror",0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Neon Lights,No,200000,94.0,100000,2023 H2,3.5,1333,"Horror,Mystery,Thriller",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Advantageous,Yes,100000,92.0,100000,2023 H2,8.6,77,Sci-Fi,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40-Love,No,100000,99.0,100000,2023 H2,5.4,357,"Comedy,Sport",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
